threads,processes,griddim,blocos,duration,io_alocation
4,16,0,0,99.463647,102.789315
4,16,0,0,96.33852,98.815115
4,16,0,0,95.960786,99.159133
4,16,0,0,102.992938,106.134883
4,16,0,0,102.764707,105.353709
4,16,0,0,98.263093,101.585306
4,16,0,0,99.400025,102.555521
8,16,0,0,91.02709,94.287494
8,16,0,0,91.594692,94.613995
8,16,0,0,88.66852,91.973113
8,16,0,0,92.618566,96.114271
8,16,0,0,95.350435,98.60879
8,16,0,0,91.22391,94.340682
8,16,0,0,92.026852,95.058017
8,16,0,0,91.764624,95.076938
8,16,0,0,88.311905,91.808919
8,16,0,0,86.36308,89.745913
8,16,0,0,88.612202,91.816236
8,16,0,0,89.364134,92.71186
8,16,0,0,94.05965,97.312986
8,16,0,0,89.956216,93.068439
8,16,0,0,91.19745,94.174135
16,16,0,0,87.635338,90.927397
16,16,0,0,84.119531,87.215976
16,16,0,0,84.041369,87.467337
16,16,0,0,90.179398,93.245003
16,16,0,0,90.999234,94.208833
16,16,0,0,84.41587,87.717128
16,16,0,0,85.274882,88.6919
16,16,0,0,88.885523,91.943295
16,16,0,0,91.138187,94.354638
16,16,0,0,81.213412,84.540554
16,16,0,0,81.882624,85.174882
16,16,0,0,87.529699,90.987912
16,16,0,0,84.287618,87.755449
16,16,0,0,80.766051,83.571822
16,16,0,0,81.789278,85.25563
32,16,0,0,91.342227,94.611794
32,16,0,0,89.87764,93.202194
32,16,0,0,85.547342,88.879263
32,16,0,0,89.034718,92.619532
32,16,0,0,88.971122,92.199936
32,16,0,0,85.821699,88.891468
32,16,0,0,84.944656,88.267323
32,16,0,0,83.943583,87.14791
32,16,0,0,88.084075,91.274615
32,16,0,0,89.787232,93.146342
32,16,0,0,89.988372,93.17914
32,16,0,0,85.368706,88.370208
32,16,0,0,78.749171,82.054777
32,16,0,0,88.82321,92.217263
32,16,0,0,92.215204,95.55786
1,32,0,0,120.265746,126.697367
1,32,0,0,121.484456,127.718021
1,32,0,0,119.891367,126.363803
1,32,0,0,118.870654,125.375813
1,32,0,0,121.221145,127.788593
1,32,0,0,121.074096,127.553722
1,32,0,0,121.588746,128.188992
1,32,0,0,119.905256,126.460022
1,32,0,0,120.062855,126.529799
1,32,0,0,122.511338,128.975899
1,32,0,0,119.991992,126.417707
1,32,0,0,126.303966,132.820493
1,32,0,0,118.92573,125.363657
1,32,0,0,117.219295,123.657202
1,32,0,0,123.376377,129.826501
2,32,0,0,125.237653,131.716185
2,32,0,0,128.012049,134.457122
2,32,0,0,131.46985,138.010408
2,32,0,0,127.237333,133.564906
2,32,0,0,120.356118,126.91094
2,32,0,0,128.650224,135.255338
2,32,0,0,121.934233,128.43005
2,32,0,0,127.045355,133.585471
2,32,0,0,129.784238,136.238099
2,32,0,0,127.249753,133.62398
2,32,0,0,129.181855,135.744387
2,32,0,0,127.915072,133.82304
2,32,0,0,122.372676,128.90265
2,32,0,0,127.376369,133.922583
2,32,0,0,124.835206,131.356574
4,32,0,0,139.034229,145.613341
4,32,0,0,141.181131,147.678429
4,32,0,0,140.711095,147.200438
4,32,0,0,140.504296,147.078764
4,32,0,0,139.760755,146.274547
4,32,0,0,142.226716,148.760452
4,32,0,0,137.389051,143.884535
4,32,0,0,129.858411,136.536379
4,32,0,0,133.836202,140.936051
4,32,0,0,141.753468,148.245655
4,32,0,0,138.854485,145.412119
4,32,0,0,139.302954,145.798175
4,32,0,0,138.463126,145.120594
4,32,0,0,141.681886,148.190708
4,32,0,0,139.616297,146.138084
8,32,0,0,128.960332,135.471189
8,32,0,0,128.101867,134.659858
8,32,0,0,125.924183,132.477264
8,32,0,0,128.882998,135.346143
8,32,0,0,128.00221,134.537911
8,32,0,0,128.358238,134.833222
8,32,0,0,124.731808,131.246922
8,32,0,0,127.704696,134.189341
8,32,0,0,128.120599,134.630612
8,32,0,0,127.023077,133.562299
8,32,0,0,129.080255,136.349878
8,32,0,0,128.834501,135.275543
8,32,0,0,127.285088,133.817464
8,32,0,0,125.587491,132.118171
8,32,0,0,125.478466,132.035649
16,32,0,0,134.071866,140.665939
16,32,0,0,130.023511,136.685208
16,32,0,0,129.722625,136.260576
16,32,0,0,130.956747,137.46875
16,32,0,0,134.337786,140.886934
16,32,0,0,126.227048,132.647894
16,32,0,0,126.750823,133.074438
16,32,0,0,132.369208,138.923726
16,32,0,0,131.314537,137.950409
16,32,0,0,133.251495,139.766605
16,32,0,0,133.047492,139.545249
16,32,0,0,132.804415,139.032039
16,32,0,0,134.27235,140.785382
16,32,0,0,132.557041,139.061836
16,32,0,0,131.584892,138.126534
32,32,0,0,133.563536,140.063743
32,32,0,0,128.28107,134.720831
32,32,0,0,128.771405,135.319723
32,32,0,0,129.564337,136.052954
32,32,0,0,134.25386,140.838501
32,32,0,0,135.192393,141.678331
32,32,0,0,135.579306,142.069318
32,32,0,0,131.161159,137.699226
32,32,0,0,131.854169,138.518782
32,32,0,0,141.992315,148.673857
32,32,0,0,130.228396,138.241064
32,32,0,0,131.024313,137.741469
32,32,0,0,134.147479,140.710237
32,32,0,0,131.330944,138.411859
32,32,0,0,130.015949,136.608181
1,64,0,0,266.639009,279.775223
1,64,0,0,252.092399,265.072511
1,64,0,0,251.681724,264.859899
1,64,0,0,259.557129,273.381494
1,64,0,0,256.689924,269.550188
1,64,0,0,264.72308,277.666156
1,64,0,0,253.634541,267.119545
1,64,0,0,255.051841,268.371275
1,64,0,0,249.047991,261.133561
1,64,0,0,261.798499,275.071282
1,64,0,0,251.565979,264.698861
1,64,0,0,241.216651,254.249963
1,64,0,0,247.873076,261.413355
1,64,0,0,261.261447,273.607327
1,64,0,0,259.797706,273.535109
2,64,0,0,257.532443,270.685028
2,64,0,0,259.502112,272.240406
2,64,0,0,264.031468,276.93711
2,64,0,0,264.178575,276.547699
2,64,0,0,256.219608,269.991982
2,64,0,0,263.646665,276.942514
2,64,0,0,259.850274,272.922433
2,64,0,0,255.534752,270.46276
2,64,0,0,259.200333,272.34442
2,64,0,0,258.13477,271.941527
2,64,0,0,251.894643,264.945834
2,64,0,0,265.085449,278.199045
2,64,0,0,269.627905,282.036997
2,64,0,0,263.231072,277.028316
2,64,0,0,260.44689,273.550737
4,64,0,0,272.643566,285.928239
4,64,0,0,271.259251,283.665666
4,64,0,0,273.269424,287.047163
4,64,0,0,276.136151,289.09525
4,64,0,0,276.894443,289.938196
4,64,0,0,270.057038,283.15617
4,64,0,0,268.797545,281.844731
4,64,0,0,273.134144,287.890208
4,64,0,0,276.576262,289.613579
4,64,0,0,270.047472,283.164991
4,64,0,0,275.986999,289.148711
4,64,0,0,275.60137,289.093494
4,64,0,0,276.259691,289.319231
4,64,0,0,276.160768,289.909036
4,64,0,0,273.072427,286.12204
8,64,0,0,264.908874,277.873723
8,64,0,0,263.652198,275.820434
8,64,0,0,255.604173,269.103663
8,64,0,0,265.606669,278.526336
8,64,0,0,260.711012,273.967881
8,64,0,0,265.766611,278.824975
8,64,0,0,269.172913,281.552892
8,64,0,0,264.767637,277.963372
8,64,0,0,263.969053,276.939213
8,64,0,0,265.71287,278.678532
8,64,0,0,264.998666,277.498097
8,64,0,0,270.20475,283.251275
8,64,0,0,257.826097,270.789074
8,64,0,0,265.084011,278.924575
8,64,0,0,260.826651,273.928465
16,64,0,0,263.064824,276.780228
16,64,0,0,264.824003,277.886136
16,64,0,0,265.533596,278.613752
16,64,0,0,268.86342,281.824782
16,64,0,0,265.671271,278.705471
16,64,0,0,266.316624,278.653128
16,64,0,0,262.481883,274.585929
16,64,0,0,265.974665,279.70603
16,64,0,0,264.101359,277.83165
16,64,0,0,266.55679,279.797103
16,64,0,0,263.014523,276.83107
16,64,0,0,268.27769,281.605636
16,64,0,0,266.447258,279.550796
16,64,0,0,259.732382,272.827013
16,64,0,0,267.857606,280.910508
32,64,0,0,267.031621,279.380396
32,64,0,0,262.320864,275.404454
32,64,0,0,265.75333,278.295749
32,64,0,0,264.477113,277.875155
32,64,0,0,264.010212,277.024971
32,64,0,0,260.288108,273.242112
32,64,0,0,265.585713,277.732525
32,64,0,0,264.056772,277.161237
32,64,0,0,264.990164,277.9973
32,64,0,0,268.252108,281.285599
32,64,0,0,270.860868,283.966425
32,64,0,0,268.375207,281.416328
32,64,0,0,261.984496,275.135921
32,64,0,0,262.751128,275.979991
32,64,0,0,267.814621,280.690498
