size,f,threads,duration,io_alocation
512,1,16,0.053473,0.060306
512,1,16,0.053197,0.059945
512,1,16,0.053131,0.059925
512,1,16,0.05307,0.059919
512,1,16,0.053053,0.059855
512,1,16,0.053227,0.060006
512,1,16,0.05335,0.060196
512,1,16,0.053156,0.05995
1024,1,16,0.210882,0.238316
1024,1,16,0.211224,0.2387
1024,1,16,0.211145,0.238548
1024,1,16,0.210419,0.237815
1024,1,16,0.378048,0.405404
1024,1,16,0.434956,0.494994
1024,1,16,0.435202,0.494271
1024,1,16,0.43307,0.492104
1024,1,16,0.435292,0.494328
1024,1,16,0.432906,0.492325
2048,1,16,0.8706,1.106862
2048,1,16,1.70692,1.852823
2048,1,16,1.482585,1.718939
2048,1,16,1.059201,1.194927
2048,1,16,1.735695,1.971652
2048,1,16,0.98924,1.229343
2048,1,16,1.557048,1.692067
2048,1,16,1.620616,1.867023
2048,1,16,0.923348,1.059899
2048,1,16,1.730895,1.97811
4096,1,16,5.143922,5.994171
4096,1,16,5.256922,5.703162
4096,1,16,5.710782,6.657938
4096,1,16,5.838346,6.284932
4096,1,16,7.746104,8.739507
4096,1,16,6.344667,7.055905
4096,1,16,7.131467,8.116039
4096,1,16,7.829075,8.84171
4096,1,16,7.346673,8.352616
4096,1,16,7.307795,8.29154
8192,1,16,29.172181,33.134211
8192,1,16,30.44522,34.334243
8192,1,16,29.622564,33.505627
8192,1,16,30.633652,34.537679
8192,1,16,29.956034,33.887015
8192,1,16,30.007726,34.07268
8192,1,16,30.117704,34.187201
8192,1,16,30.014625,34.093823
8192,1,16,31.025829,34.948357
8192,1,16,30.588427,34.54582
16,1,32,0.001191,0.001277
16,1,32,0.001312,0.001403
16,1,32,0.001747,0.001834
16,1,32,0.00152,0.001607
16,1,32,0.001204,0.001293
16,1,32,0.0011,0.001187
16,1,32,0.001281,0.001367
16,1,32,0.001078,0.001164
16,1,32,0.001217,0.0013
16,1,32,0.001196,0.001281
32,1,32,0.001156,0.001287
32,1,32,0.001149,0.001309
32,1,32,0.001317,0.001444
32,1,32,0.001138,0.001272
32,1,32,0.002122,0.002251
32,1,32,0.001148,0.001282
32,1,32,0.001551,0.00168
32,1,32,0.001362,0.00153
32,1,32,0.001064,0.001199
32,1,32,0.001272,0.001458
64,1,32,0.004005,0.004307
64,1,32,0.002723,0.00303
64,1,32,0.002923,0.003232
64,1,32,0.003127,0.003484
64,1,32,0.003357,0.00367
64,1,32,0.00238,0.002711
64,1,32,0.002674,0.002977
64,1,32,0.002685,0.002991
64,1,32,0.003458,0.003764
64,1,32,0.003171,0.00348
128,1,32,0.008365,0.009598
128,1,32,0.007707,0.008838
128,1,32,0.008799,0.010141
128,1,32,0.008346,0.009343
128,1,32,0.008003,0.008996
128,1,32,0.008044,0.009401
128,1,32,0.008435,0.010047
128,1,32,0.008961,0.009958
128,1,32,0.008276,0.009278
128,1,32,0.008218,0.009471
256,1,32,0.03036,0.034599
256,1,32,0.033651,0.037626
256,1,32,0.031497,0.035299
256,1,32,0.030814,0.034619
256,1,32,0.032875,0.036645
256,1,32,0.030753,0.035109
256,1,32,0.033041,0.037565
256,1,32,0.031715,0.036233
256,1,32,0.03069,0.034504
256,1,32,0.033264,0.037799
512,1,32,0.121809,0.138378
512,1,32,0.121732,0.137541
512,1,32,0.12158,0.1376
512,1,32,0.129406,0.146148
512,1,32,0.12245,0.139315
512,1,32,0.120436,0.137028
512,1,32,0.122546,0.13822
512,1,32,0.118871,0.135427
512,1,32,0.118097,0.134844
512,1,32,0.120441,0.13593
1024,1,32,0.48452,0.547864
1024,1,32,0.480349,0.542412
1024,1,32,0.480764,0.543543
1024,1,32,0.483777,0.546969
1024,1,32,0.492109,0.556046
1024,1,32,0.493975,0.557441
1024,1,32,0.48357,0.548559
1024,1,32,0.487436,0.551215
1024,1,32,0.48743,0.555164
1024,1,32,0.487519,0.550052
2048,1,32,1.931493,2.187985
2048,1,32,1.945061,2.230649
2048,1,32,1.94153,2.220727
2048,1,32,1.94036,2.203437
2048,1,32,1.939873,2.203692
2048,1,32,1.927353,2.179209
2048,1,32,1.916683,2.172923
2048,1,32,1.951841,2.209323
2048,1,32,1.930638,2.197036
2048,1,32,1.922525,2.182634
4096,1,32,7.672477,8.70777
4096,1,32,7.708198,8.736562
4096,1,32,7.651824,8.68975
4096,1,32,7.758541,8.802562
4096,1,32,7.730656,8.738561
4096,1,32,7.712243,8.748092
4096,1,32,7.626008,8.629892
4096,1,32,7.593381,8.636093
4096,1,32,7.622638,8.623352
4096,1,32,7.634537,8.633814
8192,1,32,30.555078,34.56809
8192,1,32,30.543467,34.550246
8192,1,32,30.48082,34.541475
8192,1,32,30.287593,34.267124
8192,1,32,30.559193,34.555626
8192,1,32,30.49715,34.471346
8192,1,32,30.557871,34.709005
8192,1,32,30.431604,34.40995
8192,1,32,30.52731,34.652037
8192,1,32,30.385308,34.415408
