size,f,threads,duration,io_alocation
8192,2,4,35.234209,39.311624
8192,2,4,34.981725,39.087837
8192,2,4,35.075265,39.286988
8192,2,4,35.235928,39.426131
16,2,8,0.000488,0.000607
16,2,8,0.000371,0.000473
16,2,8,0.000386,0.000473
16,2,8,0.000375,0.000463
16,2,8,0.001055,0.001159
16,2,8,0.000378,0.00047
16,2,8,0.000436,0.000521
16,2,8,0.000381,0.000492
16,2,8,0.000383,0.000467
16,2,8,0.000384,0.000469
32,2,8,0.000937,0.001101
32,2,8,0.000798,0.000933
32,2,8,0.000874,0.001003
32,2,8,0.000673,0.000806
32,2,8,0.000834,0.001042
32,2,8,0.0009,0.001067
32,2,8,0.000847,0.000994
32,2,8,0.000928,0.001064
32,2,8,0.000882,0.001089
32,2,8,0.000775,0.000908
64,2,8,0.002431,0.002948
64,2,8,0.002335,0.002637
64,2,8,0.002318,0.002635
64,2,8,0.002281,0.00259
64,2,8,0.002233,0.002546
64,2,8,0.0022,0.002503
64,2,8,0.002234,0.002546
64,2,8,0.001963,0.002269
64,2,8,0.00246,0.002763
64,2,8,0.001823,0.00213
128,2,8,0.007721,0.008854
128,2,8,0.008503,0.009646
128,2,8,0.007284,0.00828
128,2,8,0.006933,0.008294
128,2,8,0.006988,0.007971
128,2,8,0.007394,0.008373
128,2,8,0.00758,0.008648
128,2,8,0.008712,0.010768
128,2,8,0.010252,0.011359
128,2,8,0.008574,0.009641
256,2,8,0.031594,0.035572
256,2,8,0.030974,0.037983
256,2,8,0.032051,0.036513
256,2,8,0.027753,0.032111
256,2,8,0.028176,0.032561
256,2,8,0.02558,0.030884
256,2,8,0.026689,0.030497
256,2,8,0.027098,0.030933
256,2,8,0.024323,0.028377
256,2,8,0.02629,0.030056
512,2,8,0.105245,0.122461
512,2,8,0.109062,0.125864
512,2,8,0.108475,0.125609
512,2,8,0.102865,0.119412
512,2,8,0.100144,0.115595
512,2,8,0.098869,0.119093
512,2,8,0.106362,0.122936
512,2,8,0.10231,0.119342
512,2,8,0.118282,0.137661
512,2,8,0.117429,0.135336
1024,2,8,0.42816,0.492415
1024,2,8,0.412085,0.479055
1024,2,8,0.432822,0.499263
1024,2,8,0.421097,0.491443
1024,2,8,0.410998,0.478328
1024,2,8,0.410676,0.476836
1024,2,8,0.415933,0.479447
1024,2,8,0.402367,0.474967
1024,2,8,0.394972,0.457834
1024,2,8,0.403017,0.46498
2048,2,8,1.618385,1.884629
2048,2,8,1.601216,1.855388
2048,2,8,1.646437,1.905256
2048,2,8,1.706952,1.969792
2048,2,8,1.618719,1.87293
2048,2,8,1.714653,1.975493
2048,2,8,1.700066,1.970854
2048,2,8,1.61097,1.86698
2048,2,8,1.622096,1.873167
2048,2,8,1.692271,1.974937
4096,2,8,6.664133,7.722693
4096,2,8,6.636376,7.665335
4096,2,8,6.736279,7.7929
4096,2,8,6.703069,7.757897
4096,2,8,6.664048,7.7251
4096,2,8,6.51341,7.576027
4096,2,8,6.538649,7.58302
4096,2,8,6.651206,7.738441
4096,2,8,6.612379,7.628609
4096,2,8,6.480485,7.490667
8192,2,8,26.599036,30.879441
8192,2,8,26.579429,30.708651
8192,2,8,27.03856,31.166264
8192,2,8,26.520173,30.716962
8192,2,8,26.217527,30.419055
8192,2,8,26.603461,30.964821
8192,2,8,26.929231,30.936834
8192,2,8,25.50217,29.772588
8192,2,8,26.175928,30.14381
8192,2,8,26.420673,30.759845
16,2,16,0.000914,0.00103
16,2,16,0.000551,0.000649
16,2,16,0.000665,0.000754
16,2,16,0.000677,0.000775
16,2,16,0.000582,0.000664
16,2,16,0.001101,0.001206
16,2,16,0.00057,0.000657
16,2,16,0.000573,0.00066
16,2,16,0.00084,0.000925
16,2,16,0.000565,0.000654
32,2,16,0.000817,0.000964
32,2,16,0.000801,0.00094
32,2,16,0.00081,0.000941
32,2,16,0.000817,0.000947
32,2,16,0.000788,0.000916
32,2,16,0.000977,0.001107
32,2,16,0.000832,0.000962
32,2,16,0.000948,0.00108
32,2,16,0.000729,0.000855
32,2,16,0.001159,0.001286
64,2,16,0.00221,0.002509
64,2,16,0.002134,0.002434
64,2,16,0.00236,0.0029
64,2,16,0.002232,0.00254
64,2,16,0.002284,0.002592
64,2,16,0.002287,0.002596
64,2,16,0.002258,0.002568
64,2,16,0.007049,0.00741
64,2,16,0.002027,0.002385
64,2,16,0.002079,0.002382
128,2,16,0.006883,0.007936
128,2,16,0.006475,0.007539
128,2,16,0.006176,0.007169
128,2,16,0.006286,0.007321
128,2,16,0.006223,0.007237
128,2,16,0.007526,0.009092
128,2,16,0.007082,0.008076
128,2,16,0.008142,0.009306
128,2,16,0.007087,0.008076
128,2,16,0.006618,0.007701
256,2,16,0.027012,0.030859
256,2,16,0.02547,0.02934
256,2,16,0.027927,0.031733
256,2,16,0.027519,0.032086
256,2,16,0.026565,0.031996
256,2,16,0.026856,0.030657
256,2,16,0.025415,0.029509
256,2,16,0.027338,0.031235
256,2,16,0.031283,0.035205
256,2,16,0.027303,0.031425
512,2,16,0.10249,0.126928
512,2,16,0.108619,0.12494
512,2,16,0.099078,0.115319
512,2,16,0.099986,0.115472
512,2,16,0.104562,0.12036
512,2,16,0.097586,0.113168
512,2,16,0.105538,0.120942
512,2,16,0.099053,0.115024
512,2,16,0.099673,0.11574
512,2,16,0.104233,0.120139
1024,2,16,0.403631,0.466069
1024,2,16,0.397415,0.462347
1024,2,16,0.404696,0.47115
1024,2,16,0.414606,0.47653
1024,2,16,0.400692,0.463512
1024,2,16,0.41583,0.481386
1024,2,16,0.402365,0.467225
1024,2,16,0.400012,0.463592
1024,2,16,0.408116,0.4709
1024,2,16,0.400502,0.464144
2048,2,16,1.611009,1.855711
2048,2,16,1.638311,1.889187
2048,2,16,1.699173,1.990294
2048,2,16,1.667018,1.933567
2048,2,16,1.643313,1.897967
2048,2,16,1.607412,1.875523
2048,2,16,1.683064,1.956884
2048,2,16,1.65529,1.923323
2048,2,16,1.679166,1.943256
2048,2,16,1.705372,1.973093
4096,2,16,6.849859,7.919595
4096,2,16,6.485016,7.508653
4096,2,16,6.839107,7.885445
4096,2,16,7.232944,8.439997
4096,2,16,7.152955,8.232758
4096,2,16,6.867024,7.908553
4096,2,16,6.556836,7.595387
4096,2,16,6.29851,7.307062
4096,2,16,6.222015,7.223739
4096,2,16,6.271403,7.312465
8192,2,16,25.11947,29.310032
8192,2,16,25.599611,29.534034
8192,2,16,26.005459,30.049074
8192,2,16,25.011706,29.00777
8192,2,16,25.990362,29.977068
8192,2,16,25.838269,29.880225
8192,2,16,25.832873,29.895862
8192,2,16,25.374738,29.412204
8192,2,16,25.774639,29.84872
8192,2,16,25.121029,29.185326
16,2,32,0.001158,0.00125
16,2,32,0.001111,0.001203
16,2,32,0.00125,0.001337
16,2,32,0.00111,0.001199
16,2,32,0.001141,0.001229
16,2,32,0.001118,0.001203
16,2,32,0.001425,0.00151
16,2,32,0.001234,0.001327
16,2,32,0.001328,0.001417
16,2,32,0.001572,0.001653
32,2,32,0.001131,0.001261
32,2,32,0.001255,0.001398
32,2,32,0.001264,0.001397
32,2,32,0.001114,0.001246
32,2,32,0.001271,0.001405
32,2,32,0.001213,0.001346
32,2,32,0.001174,0.001313
32,2,32,0.001194,0.001321
32,2,32,0.001309,0.001443
32,2,32,0.001213,0.001369
64,2,32,0.00229,0.002597
64,2,32,0.002432,0.002728
64,2,32,0.002046,0.00235
64,2,32,0.002458,0.00277
64,2,32,0.002429,0.002764
64,2,32,0.002241,0.002539
64,2,32,0.0024,0.00277
64,2,32,0.002532,0.002834
64,2,32,0.002179,0.002671
64,2,32,0.002402,0.002704
128,2,32,0.007499,0.008536
128,2,32,0.007729,0.008903
128,2,32,0.008151,0.009294
128,2,32,0.007603,0.008651
128,2,32,0.007053,0.00812
128,2,32,0.007577,0.008693
128,2,32,0.007238,0.008252
128,2,32,0.006783,0.00786
128,2,32,0.007233,0.008226
128,2,32,0.007181,0.008169
256,2,32,0.025531,0.029915
256,2,32,0.02596,0.029721
256,2,32,0.025354,0.029233
256,2,32,0.02588,0.029683
256,2,32,0.025535,0.029504
256,2,32,0.025731,0.029487
256,2,32,0.025554,0.029459
256,2,32,0.025746,0.029549
256,2,32,0.025678,0.029557
256,2,32,0.026057,0.029956
512,2,32,0.099402,0.115377
512,2,32,0.098373,0.115067
512,2,32,0.098518,0.113545
512,2,32,0.097815,0.11326
512,2,32,0.096974,0.112586
512,2,32,0.097489,0.113781
512,2,32,0.099079,0.114235
512,2,32,0.099744,0.11601
512,2,32,0.100792,0.116826
512,2,32,0.105456,0.122363
1024,2,32,0.388947,0.454577
1024,2,32,0.3894,0.453819
1024,2,32,0.39257,0.456293
1024,2,32,0.388341,0.450527
1024,2,32,0.389042,0.450516
1024,2,32,0.403738,0.465606
1024,2,32,0.39629,0.464037
1024,2,32,0.405708,0.467153
1024,2,32,0.401059,0.464874
1024,2,32,0.389036,0.451373
2048,2,32,1.547768,1.793647
2048,2,32,1.566657,1.813842
2048,2,32,1.566768,1.816144
2048,2,32,1.556735,1.803128
2048,2,32,1.560169,1.823326
2048,2,32,1.577117,1.827942
2048,2,32,1.557996,1.820024
2048,2,32,1.567574,1.81568
2048,2,32,1.56625,1.824877
2048,2,32,1.561926,1.813127
4096,2,32,6.272462,7.283892
4096,2,32,6.234029,7.246864
4096,2,32,6.21945,7.24463
4096,2,32,6.212965,7.221594
4096,2,32,6.543465,7.555176
4096,2,32,6.562886,7.597844
4096,2,32,6.337995,7.380282
4096,2,32,6.48398,7.466261
4096,2,32,6.445182,7.487556
4096,2,32,6.384235,7.431037
8192,2,32,25.582119,29.640497
8192,2,32,25.557988,29.516264
8192,2,32,26.603601,30.673769
8192,2,32,26.223957,30.325299
8192,2,32,26.132023,30.336936
8192,2,32,26.112558,30.265923
8192,2,32,25.689497,29.763302
8192,2,32,24.67654,28.742948
8192,2,32,24.67688,28.616682
8192,2,32,24.875018,28.952485
