size,f,threads,duration,io_alocation
512,0,32,0.015148,0.029896
512,0,32,0.014833,0.029711
512,0,32,0.014937,0.029597
512,0,32,0.014847,0.029619
512,0,32,0.015004,0.029768
512,0,32,0.015034,0.029813
512,0,32,0.014731,0.029553
512,0,32,0.014857,0.029977
512,0,32,0.014783,0.02944
512,0,32,0.014744,0.029414
1024,0,32,0.030391,0.089042
1024,0,32,0.028223,0.056657
1024,0,32,0.028485,0.056037
1024,0,32,0.02836,0.056691
1024,0,32,0.028264,0.055908
1024,0,32,0.028499,0.055955
1024,0,32,0.028335,0.055976
1024,0,32,0.02835,0.056476
1024,0,32,0.028173,0.055796
1024,0,32,0.028667,0.056455
2048,0,32,0.11039,0.22031
2048,0,32,0.225937,0.46218
2048,0,32,0.224586,0.461011
2048,0,32,0.227836,0.464617
2048,0,32,0.224623,0.471998
2048,0,32,0.224792,0.463031
2048,0,32,0.110298,0.227662
2048,0,32,0.110122,0.223986
2048,0,32,0.110644,0.22886
2048,0,32,0.110244,0.229065
4096,0,32,0.51157,0.956589
4096,0,32,0.894931,1.843329
4096,0,32,0.436683,0.88217
4096,0,32,0.74249,1.18936
4096,0,32,0.89426,1.838353
4096,0,32,0.436738,0.882371
4096,0,32,0.895311,1.439875
4096,0,32,0.436623,0.888581
4096,0,32,0.43685,0.888845
4096,0,32,0.859132,1.809702
8192,0,32,3.327153,5.24539
8192,0,32,2.068599,4.828876
8192,0,32,3.088559,4.823547
8192,0,32,1.819665,5.312974
8192,0,32,2.937936,4.742895
8192,0,32,1.918094,5.310025
8192,0,32,3.190329,5.600993
8192,0,32,2.198598,4.825079
8192,0,32,2.979109,4.712562
8192,0,32,2.400086,5.284815
